id,artist_id,name,album_type,external_urls,label,popularity,release_date,release_date_precision,total_tracks
5FAPIZrpcxQLLte8PlUvxS,41MozSoPIsD1dJM0CLPjZF,How You Like That (JP Ver.),single,https://open.spotify.com/album/5FAPIZrpcxQLLte8PlUvxS,Universal Music LLC,30,2021-07-27,day,1
0nhyyhprFn6lcIAzTpmFDo,41MozSoPIsD1dJM0CLPjZF,Lovesick Girls (JP Ver.),single,https://open.spotify.com/album/0nhyyhprFn6lcIAzTpmFDo,Universal Music LLC,31,2021-07-13,day,1
19vSttgdhH7PoAbvXBY7VT,41MozSoPIsD1dJM0CLPjZF,How You Like That,single,https://open.spotify.com/album/19vSttgdhH7PoAbvXBY7VT,YG Entertainment,35,2020-06-25,day,1
6y6lP1WRfqEhv8RLy4ufZB,41MozSoPIsD1dJM0CLPjZF,Sour Candy (with BLACKPINK),single,https://open.spotify.com/album/6y6lP1WRfqEhv8RLy4ufZB,Interscope Records,55,2020-05-28,day,1
0uWttVLwkFxcW1PkBAsmZd,41MozSoPIsD1dJM0CLPjZF,KILL THIS LOVE (JP Ver.),single,https://open.spotify.com/album/0uWttVLwkFxcW1PkBAsmZd,Universal Music LLC,42,2019-10-16,day,5
37OWAhKTXeHFcPPTkADa5v,41MozSoPIsD1dJM0CLPjZF,DDU-DU DDU-DU (Remix JP Ver.),single,https://open.spotify.com/album/37OWAhKTXeHFcPPTkADa5v,YGEX,33,2019-10-16,day,1
3qw2vm3uqKT3EIg95wbg83,41MozSoPIsD1dJM0CLPjZF,Kill This Love,single,https://open.spotify.com/album/3qw2vm3uqKT3EIg95wbg83,YG Entertainment,66,2019-04-05,day,5
2811CkGSYR9SUtIoFWWiTk,41MozSoPIsD1dJM0CLPjZF,DDU-DU DDU-DU,single,https://open.spotify.com/album/2811CkGSYR9SUtIoFWWiTk,YGEX,38,2018-08-22,day,1
4Re8JSuo0lUxYCMjDnafvd,0c173mlxpT3dSFRgMO8XPh,Better Me Than You,album,https://open.spotify.com/album/4Re8JSuo0lUxYCMjDnafvd,FF to Def Entertainment/Def Jam PS,72,2024-08-30,day,21
5iJvtKGTQRIo2KL42xS7JX,0c173mlxpT3dSFRgMO8XPh,Detroit 2 (Deluxe),album,https://open.spotify.com/album/5iJvtKGTQRIo2KL42xS7JX,"Getting Out Our Dreams, Inc./Def Jam Recordings",41,2022-09-19,day,24
4XXX0W3F9QNxtkofgUbxaj,0c173mlxpT3dSFRgMO8XPh,Detroit,album,https://open.spotify.com/album/4XXX0W3F9QNxtkofgUbxaj,"Getting Out Our Dreams, Inc./Def Jam Recordings",41,2022-09-05,day,18
2wsEKWXcUpVNR2AKprorV3,0c173mlxpT3dSFRgMO8XPh,Finally Famous (10th Anniversary Deluxe Edition Remixed and Remastered),album,https://open.spotify.com/album/2wsEKWXcUpVNR2AKprorV3,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,33,2021-06-25,day,16
6slkiHeFK3wW2D1mao0TX3,0c173mlxpT3dSFRgMO8XPh,Detroit 2,album,https://open.spotify.com/album/6slkiHeFK3wW2D1mao0TX3,"Getting Out Our Dreams, Inc./Def Jam Recordings",62,2020-09-04,day,21
0llyIxX3nDC3hobbGibVZl,0c173mlxpT3dSFRgMO8XPh,Double Or Nothing (& Metro Boomin),album,https://open.spotify.com/album/0llyIxX3nDC3hobbGibVZl,Republic/MB/Big Sean,54,2017-12-08,day,10
0pX41mddl0CZXxpxkQ7347,3Nrfpe0tUJi4K4DXYWgMUX,Skool Luv Affair (Special Addition),album,https://open.spotify.com/album/0pX41mddl0CZXxpxkQ7347,BIGHIT MUSIC,58,2014-05-14,day,12
0XAIjjN5qxViVS0Y5fYkar,0c173mlxpT3dSFRgMO8XPh,I Decided.,album,https://open.spotify.com/album/0XAIjjN5qxViVS0Y5fYkar,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,63,2017-02-03,day,14
4Nlbt2EuXedr6UqaeXEI4c,0c173mlxpT3dSFRgMO8XPh,Dark Sky Paradise (Deluxe),album,https://open.spotify.com/album/4Nlbt2EuXedr6UqaeXEI4c,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,54,2015-02-23,day,15
1j2x7FJXTgUT0X5hZ8TDXE,0c173mlxpT3dSFRgMO8XPh,Dark Sky Paradise,album,https://open.spotify.com/album/1j2x7FJXTgUT0X5hZ8TDXE,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,72,2015-02-23,day,12
4TQQatT1Z2q4iIPcja4zGB,0c173mlxpT3dSFRgMO8XPh,Good Music Chicago,album,https://open.spotify.com/album/4TQQatT1Z2q4iIPcja4zGB,Dundridge Entertainment/Unlimited Business,23,2013-02-19,day,10
2kSTssn90EgrYWNlWZJ9r4,0c173mlxpT3dSFRgMO8XPh,Hall Of Fame (Deluxe),album,https://open.spotify.com/album/2kSTssn90EgrYWNlWZJ9r4,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,56,2013-01-01,day,18
6rWmdSJIaGTVtdMJQ35Lvf,3Nrfpe0tUJi4K4DXYWgMUX,"O!RUL8,2?",album,https://open.spotify.com/album/6rWmdSJIaGTVtdMJQ35Lvf,BIGHIT MUSIC,65,2013-09-11,day,10
3j5e6ptSj2JQeI169yH0lh,0c173mlxpT3dSFRgMO8XPh,Hall Of Fame,album,https://open.spotify.com/album/3j5e6ptSj2JQeI169yH0lh,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,26,2013-01-01,day,15
19DGkH750PrQMMnKqBAxfY,0c173mlxpT3dSFRgMO8XPh,Finally Famous (Deluxe),album,https://open.spotify.com/album/19DGkH750PrQMMnKqBAxfY,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,52,2011-01-01,day,16
2fRLnox9PQ9nos2YYdcYwE,0c173mlxpT3dSFRgMO8XPh,Finally Famous,album,https://open.spotify.com/album/2fRLnox9PQ9nos2YYdcYwE,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,53,2011-01-01,day,13
0DpxvSIe0g2ccOTo6Poiu0,0c173mlxpT3dSFRgMO8XPh,Together Forever,single,https://open.spotify.com/album/0DpxvSIe0g2ccOTo6Poiu0,FF to Def Entertainment/Def Jam PS,47,2024-08-16,day,1
3YLwQzaO1nUO6E4aMFTt7c,0c173mlxpT3dSFRgMO8XPh,On Up,single,https://open.spotify.com/album/3YLwQzaO1nUO6E4aMFTt7c,FF to Def Entertainment/Def Jam PS,41,2024-08-02,day,1
7HEtVKXQVjWgDT87yCZkrR,0c173mlxpT3dSFRgMO8XPh,Yes,single,https://open.spotify.com/album/7HEtVKXQVjWgDT87yCZkrR,FF to Def Entertainment/Def Jam PS,42,2024-07-19,day,1
65iXBHLsOnNVC5C6nVbLYf,0c173mlxpT3dSFRgMO8XPh,Tobey (feat. Big Sean and BabyTron),single,https://open.spotify.com/album/65iXBHLsOnNVC5C6nVbLYf,Shady/Aftermath/Interscope Records,64,2024-07-02,day,1
0HJkeNGduh6GjotFc7JiVy,0c173mlxpT3dSFRgMO8XPh,SHUT UP (feat. Big Sean),single,https://open.spotify.com/album/0HJkeNGduh6GjotFc7JiVy,Jessie Reyez Profit Split,47,2024-05-31,day,1
1DNvuu85Qyu95qxWCY8jTO,0c173mlxpT3dSFRgMO8XPh,Precision,single,https://open.spotify.com/album/1DNvuu85Qyu95qxWCY8jTO,FF to Def Entertainment/Def Jam PS,47,2024-03-22,day,1
59WTBKsGdomSgMztadw3uL,3meJIgRw7YleJrmbpbJK6S,Das Geheimnis der Geisterinsel,album,https://open.spotify.com/album/59WTBKsGdomSgMztadw3uL,USM,52,2007-11-02,day,25
2qVMXqCfIupklO1U46SqOX,07YUOmWljBTXwIseAUd9TW,Dharma +,album,https://open.spotify.com/album/2qVMXqCfIupklO1U46SqOX,UMLE - Latino,55,2022-07-29,day,21
5Zyj0zwOksGYLbLAZOaC31,07YUOmWljBTXwIseAUd9TW,FANTASÍA,album,https://open.spotify.com/album/5Zyj0zwOksGYLbLAZOaC31,UMLE - Latino,70,2019-04-12,day,12
1l1zcI8iwJg4WCb7jxHtbN,07YUOmWljBTXwIseAUd9TW,MANTRA,album,https://open.spotify.com/album/1l1zcI8iwJg4WCb7jxHtbN,UMLE - Latino,75,2018-05-18,day,16
0evo6xjBKMBkUJ9yUQx1EZ,07YUOmWljBTXwIseAUd9TW,Los Domingos,single,https://open.spotify.com/album/0evo6xjBKMBkUJ9yUQx1EZ,UMLE - Latino,60,2024-08-30,day,1
4y9gHmuFooWHYOnDmSXcjN,07YUOmWljBTXwIseAUd9TW,Akureyri,single,https://open.spotify.com/album/4y9gHmuFooWHYOnDmSXcjN,Universal Music Spain S.L.,61,2024-04-25,day,1
2brG72G6JbbYbVM0lxuFTq,07YUOmWljBTXwIseAUd9TW,Energía Bacana,single,https://open.spotify.com/album/2brG72G6JbbYbVM0lxuFTq,UMLE - Latino,63,2023-09-15,day,1
5yupynAvNgH8LwQomVJEzz,07YUOmWljBTXwIseAUd9TW,XQ Sigues Pasando :(,single,https://open.spotify.com/album/5yupynAvNgH8LwQomVJEzz,Sony Music Entertainment,40,2023-09-07,day,1
0Rl1vI3oOOh3rylfBLiemc,07YUOmWljBTXwIseAUd9TW,VAGABUNDO,single,https://open.spotify.com/album/0Rl1vI3oOOh3rylfBLiemc,UMLE - Latino,73,2023-05-12,day,1
72RohnwnQyT7YbrIzDNROD,07YUOmWljBTXwIseAUd9TW,Una Noche Sin Pensar,single,https://open.spotify.com/album/72RohnwnQyT7YbrIzDNROD,UMLE - Latino,56,2023-02-17,day,1
5GXMVCZstkoXrH0F021CK2,07YUOmWljBTXwIseAUd9TW,"Til You’re Home (From ""A Man Called Otto "" Soundtrack)",single,https://open.spotify.com/album/5GXMVCZstkoXrH0F021CK2,Decca (UMO),40,2022-12-02,day,1
3g5ZU0P6CBfSdeJA26bSLF,07YUOmWljBTXwIseAUd9TW,Nervous (Remix),single,https://open.spotify.com/album/3g5ZU0P6CBfSdeJA26bSLF,Republic Records,34,2022-11-04,day,1
6oDVmxBdleet63McEWxnRh,07YUOmWljBTXwIseAUd9TW,Tacones Rojos (Versión Banda),single,https://open.spotify.com/album/6oDVmxBdleet63McEWxnRh,UMLE - Latino,27,2022-09-02,day,1
461CLQruOGg653N6axfh6K,07YUOmWljBTXwIseAUd9TW,"Dos Oruguitas [From ""Encanto"" (Feat. Sebastián Yatra)]",single,https://open.spotify.com/album/461CLQruOGg653N6axfh6K,Deutsche Grammophon (DG),20,2022-09-02,day,1
6KY4FnsrJZWQNjMw0zgDgd,07YUOmWljBTXwIseAUd9TW,Ojos Marrones (Con Sebastián Yatra),single,https://open.spotify.com/album/6KY4FnsrJZWQNjMw0zgDgd,Universal Music Mexico,54,2022-08-24,day,1
1doeHs7TAzYxsq0BYIcab5,07YUOmWljBTXwIseAUd9TW,Ulayeh,single,https://open.spotify.com/album/1doeHs7TAzYxsq0BYIcab5,UMLE - Latino,23,2022-08-19,day,1
6fv6tD2JlEMZaFf6tF0GcH,07YUOmWljBTXwIseAUd9TW,Contigo,single,https://open.spotify.com/album/6fv6tD2JlEMZaFf6tF0GcH,UMLE - Latino,51,2022-07-21,day,1
1QlWbtKAAJnMTxYnLcRupx,07YUOmWljBTXwIseAUd9TW,TV,single,https://open.spotify.com/album/1QlWbtKAAJnMTxYnLcRupx,UMLE - Latino,44,2022-06-10,day,1
2NdVSWwmCmdCamPxCSt1er,07YUOmWljBTXwIseAUd9TW,Entre Sobras Y Sobras Me Faltas,single,https://open.spotify.com/album/2NdVSWwmCmdCamPxCSt1er,Universal Music Spain S.L.,41,2022-04-28,day,1
4lRwzMaCoSZgkTUnTandBz,07YUOmWljBTXwIseAUd9TW,Until She's Gone / Tu Luz Quedó,single,https://open.spotify.com/album/4lRwzMaCoSZgkTUnTandBz,Capitol Records,36,2022-04-08,day,3
1iXiHsXgdWAcyTAjSamVzO,07YUOmWljBTXwIseAUd9TW,Tacones Rojos (With John Legend),single,https://open.spotify.com/album/1iXiHsXgdWAcyTAjSamVzO,Universal Music Latino/ Republic Records,42,2022-03-23,day,1
67JIMv9vCB2ukBdEbtUmUG,6nVcHLIgY5pE2YCl8ubca1,Le Clique: Vida Rockstar (X),album,https://open.spotify.com/album/67JIMv9vCB2ukBdEbtUmUG,N&E Entertainment LLC,82,2024-09-06,day,29
3AwzfcsXeljU7JkG5GQn8Y,6nVcHLIgY5pE2YCl8ubca1,Timelezz,album,https://open.spotify.com/album/3AwzfcsXeljU7JkG5GQn8Y,N&E Entertainment LLC,73,2021-09-03,day,17
7gDjowB5fv1LkntmDVv0jT,6nVcHLIgY5pE2YCl8ubca1,Famouz Reloaded,album,https://open.spotify.com/album/7gDjowB5fv1LkntmDVv0jT,N&E Entertainment LLC,59,2020-01-24,day,18
2a2LGFK2TeN4fAKm1ZOc1I,6nVcHLIgY5pE2YCl8ubca1,Famouz,album,https://open.spotify.com/album/2a2LGFK2TeN4fAKm1ZOc1I,N&E Entertainment LLC,75,2019-05-24,day,13
7m51d0tuYAbLmA5R1yV6nY,6nVcHLIgY5pE2YCl8ubca1,Eyez On Me,album,https://open.spotify.com/album/7m51d0tuYAbLmA5R1yV6nY,N&E Entertainment LLC,47,2018-05-18,day,9
4b1hbQhtwvDDLHR8ZQCThr,6nVcHLIgY5pE2YCl8ubca1,Porsche Carrera,single,https://open.spotify.com/album/4b1hbQhtwvDDLHR8ZQCThr,N&E Entertainment LLC,42,2024-09-05,day,1
42m4lidQesLoBnWD2XPBAE,6nVcHLIgY5pE2YCl8ubca1,No Entiendo,single,https://open.spotify.com/album/42m4lidQesLoBnWD2XPBAE,N&E Entertainment LLC,48,2024-09-05,day,1
41ZVyZH0QwdHJanAcjSWjh,6nVcHLIgY5pE2YCl8ubca1,58,single,https://open.spotify.com/album/41ZVyZH0QwdHJanAcjSWjh,N&E Entertainment LLC,51,2024-09-05,day,1
6e8pv6FfghnBltcOz0cg0C,6nVcHLIgY5pE2YCl8ubca1,Grecia,single,https://open.spotify.com/album/6e8pv6FfghnBltcOz0cg0C,N&E Entertainment LLC,53,2024-08-30,day,1
1QdorKXV1OSPA0oDaMdYQD,6nVcHLIgY5pE2YCl8ubca1,Passoa,single,https://open.spotify.com/album/1QdorKXV1OSPA0oDaMdYQD,N&E Entertainment LLC,72,2024-08-09,day,1
1I4KyAYrYUQO4n644l0qqp,6nVcHLIgY5pE2YCl8ubca1,3D,single,https://open.spotify.com/album/1I4KyAYrYUQO4n644l0qqp,N&E Entertainment LLC,48,2024-07-12,day,1
4qJ85usbGHHY9Hs2OdguKx,6nVcHLIgY5pE2YCl8ubca1,Torii,single,https://open.spotify.com/album/4qJ85usbGHHY9Hs2OdguKx,N&E Entertainment LLC,52,2024-05-31,day,1
4tLv0V8sA8pwzlOBwGJgcF,6nVcHLIgY5pE2YCl8ubca1,KTM,single,https://open.spotify.com/album/4tLv0V8sA8pwzlOBwGJgcF,N&E Entertainment LLC,52,2024-03-22,day,1
3dMcI3YhRUUj9MEJW8VLD8,6nVcHLIgY5pE2YCl8ubca1,Fenti,single,https://open.spotify.com/album/3dMcI3YhRUUj9MEJW8VLD8,Aura Music Corp.,38,2023-11-16,day,1
5dvomMEu2lIYM9p189RxIp,6nVcHLIgY5pE2YCl8ubca1,Ex-Special,single,https://open.spotify.com/album/5dvomMEu2lIYM9p189RxIp,N&E Entertainment LLC,54,2023-09-01,day,1
1bMraLBSDiOxNs3G4bf4dL,6nVcHLIgY5pE2YCl8ubca1,LOS DUEÑOS DE LA CALLE (Remix),single,https://open.spotify.com/album/1bMraLBSDiOxNs3G4bf4dL,Los Duenos De La Calle PS,47,2023-08-18,day,1
42D6fdFJ4SLnh4jXZJrsNa,6nVcHLIgY5pE2YCl8ubca1,Holanda,single,https://open.spotify.com/album/42D6fdFJ4SLnh4jXZJrsNa,N&E Entertainment LLC,65,2023-07-28,day,1
0iBp9wWy4m2MqwOQlponWD,6nVcHLIgY5pE2YCl8ubca1,RoCKSTAR 2.0,single,https://open.spotify.com/album/0iBp9wWy4m2MqwOQlponWD,DALE PLAY Records / SSJ Records,54,2023-06-21,day,1
2actLFtpiiBZm1z0TUzMx2,6oMuImdp5ZcFhWP0ESe6mG,Culture III (Deluxe),album,https://open.spotify.com/album/2actLFtpiiBZm1z0TUzMx2,Quality Control Music/Motown Records,48,2021-06-11,day,24
3uyOwJu4r3yroAkFywNFM3,6oMuImdp5ZcFhWP0ESe6mG,Culture III,album,https://open.spotify.com/album/3uyOwJu4r3yroAkFywNFM3,Quality Control Music/Motown Records,70,2021-06-11,day,19
7fd7SEK25VS3gJAUgSwL6y,6oMuImdp5ZcFhWP0ESe6mG,Culture II,album,https://open.spotify.com/album/7fd7SEK25VS3gJAUgSwL6y,"Quality Control Music, LLC",75,2018-01-26,day,24
4JTOxuvM2jcSqAvEZtZsOO,6oMuImdp5ZcFhWP0ESe6mG,Culture,album,https://open.spotify.com/album/4JTOxuvM2jcSqAvEZtZsOO,Quality Control Music,71,2017-01-27,day,13
7Hd1Gqx8xFRAnQOLHAZxn3,6oMuImdp5ZcFhWP0ESe6mG,YRN 2 (Young Rich Niggas 2),album,https://open.spotify.com/album/7Hd1Gqx8xFRAnQOLHAZxn3,101 Distribution,42,2016-10-14,day,14
7qLM7egb40QyDHa3CknQqs,6oMuImdp5ZcFhWP0ESe6mG,Rich Shooters,album,https://open.spotify.com/album/7qLM7egb40QyDHa3CknQqs,Familiar Territory,25,2015-11-01,day,11
4R8gIy454OjbyRspuPu5A7,6oMuImdp5ZcFhWP0ESe6mG,Currency,album,https://open.spotify.com/album/4R8gIy454OjbyRspuPu5A7,Black Market Records,24,2015-09-02,day,16
34DPoSeDW5fw2QW9Hl5Y92,6oMuImdp5ZcFhWP0ESe6mG,Yung Rich Nation,album,https://open.spotify.com/album/34DPoSeDW5fw2QW9Hl5Y92,Quality Control Music,45,2015-07-31,day,15
4geeDYVC92n0vnBdeNzWcT,6oMuImdp5ZcFhWP0ESe6mG,Green Album,album,https://open.spotify.com/album/4geeDYVC92n0vnBdeNzWcT,RBC Records,34,2015-06-09,day,10
0lfwxoyCgsqxo6GGBRQc6j,6oMuImdp5ZcFhWP0ESe6mG,Rich Ni**a Timeline,album,https://open.spotify.com/album/0lfwxoyCgsqxo6GGBRQc6j,Quality Control Music,33,2014-11-05,day,18
1NIzKm1DqvComMoEF1FZPQ,6oMuImdp5ZcFhWP0ESe6mG,No Label II,album,https://open.spotify.com/album/1NIzKm1DqvComMoEF1FZPQ,Quality Control Music,62,2014-02-25,day,20
2HuT5JdeK6QUrZqK6pTmnI,6oMuImdp5ZcFhWP0ESe6mG,No Label,album,https://open.spotify.com/album/2HuT5JdeK6QUrZqK6pTmnI,Juug City / Too Official,25,2013-07-11,day,20
4YmTZjHk8SmTFTiVMXBN1A,6oMuImdp5ZcFhWP0ESe6mG,Young Rich N*ggas,album,https://open.spotify.com/album/4YmTZjHk8SmTFTiVMXBN1A,Quality Control Music,45,2013-07-09,day,20
3ZPy9VAhAgGHen0TIlWI7V,6oMuImdp5ZcFhWP0ESe6mG,Juug Season,album,https://open.spotify.com/album/3ZPy9VAhAgGHen0TIlWI7V,Quality Control Music,21,2011-08-25,day,19
6IOsvcH7VwhoX14VfH6kwq,6oMuImdp5ZcFhWP0ESe6mG,We Set The Trends,single,https://open.spotify.com/album/6IOsvcH7VwhoX14VfH6kwq,VL Records / EMPIRE,37,2021-12-10,day,1
1ZwJ3x0rtnmde7sukHI3xR,6oMuImdp5ZcFhWP0ESe6mG,Strub Tha Ground (Feat. Yung Miami),single,https://open.spotify.com/album/1ZwJ3x0rtnmde7sukHI3xR,Quality Control Music/Motown Records,31,2021-10-22,day,1
2WuFiGiwqmYrYYutern0Ex,6oMuImdp5ZcFhWP0ESe6mG,Type Shit,single,https://open.spotify.com/album/2WuFiGiwqmYrYYutern0Ex,Quality Control Music/Motown Records,23,2021-06-10,day,1
0BQUxP7YGs1lNuHsP1EbiY,6oMuImdp5ZcFhWP0ESe6mG,Picasso,single,https://open.spotify.com/album/0BQUxP7YGs1lNuHsP1EbiY,Quality Control Music/Motown Records,24,2021-06-10,day,1
30Js1dX61B8nYV2NS4bCwc,6oMuImdp5ZcFhWP0ESe6mG,Culture III (Takeoff's Way),single,https://open.spotify.com/album/30Js1dX61B8nYV2NS4bCwc,Quality Control Music/Motown Records,27,2021-06-10,day,6
2JyArayVlT6t3MVWLLdSwZ,77SW9BnxLY8rJ0RciFqkHh,Chip Chrome & The Mono-Tones (Deluxe),album,https://open.spotify.com/album/2JyArayVlT6t3MVWLLdSwZ,Columbia,66,2020-12-11,day,15
4uNgt1uQs6wZRm4giB3shX,77SW9BnxLY8rJ0RciFqkHh,Chip Chrome & The Mono-Tones,album,https://open.spotify.com/album/4uNgt1uQs6wZRm4giB3shX,Columbia,72,2020-09-25,day,11
0ODLCdHBFVvKwJGeSfd1jy,77SW9BnxLY8rJ0RciFqkHh,Hard To Imagine The Neighbourhood Ever Changing,album,https://open.spotify.com/album/0ODLCdHBFVvKwJGeSfd1jy,Columbia,87,2018-11-02,day,21
18iFxjZugvKhuNNMbLjZJF,77SW9BnxLY8rJ0RciFqkHh,Wiped Out!,album,https://open.spotify.com/album/18iFxjZugvKhuNNMbLjZJF,Columbia,82,2015-10-30,day,11
2mKqHATk7WVbtazVkSe9w0,77SW9BnxLY8rJ0RciFqkHh,#000000 & #FFFFFF (No DJ Version),album,https://open.spotify.com/album/2mKqHATk7WVbtazVkSe9w0,Columbia,67,2014-11-28,day,16
7aoR56Mf03N4pZBFOjx0Oh,77SW9BnxLY8rJ0RciFqkHh,I Love You. (Chopped Not Slopped),album,https://open.spotify.com/album/7aoR56Mf03N4pZBFOjx0Oh,Columbia/Legacy,32,2013-10-28,day,12
742rc3IvCNtvhEZIsjLfyu,77SW9BnxLY8rJ0RciFqkHh,I Love You. (Slowed Down),album,https://open.spotify.com/album/742rc3IvCNtvhEZIsjLfyu,Columbia/Legacy,49,2013-04-23,day,11
5n7S9xN6tYY8aGJU3kE0Va,77SW9BnxLY8rJ0RciFqkHh,I Love You. (10th Anniversary Edition),album,https://open.spotify.com/album/5n7S9xN6tYY8aGJU3kE0Va,Columbia/Legacy,63,2013-04-23,day,15
6nDM0bDRJ1Ni1sMzx7YQ0J,77SW9BnxLY8rJ0RciFqkHh,I Love You. (Sped Up),album,https://open.spotify.com/album/6nDM0bDRJ1Ni1sMzx7YQ0J,Columbia/Legacy,60,2013-04-22,day,11
4xkM0BwLM9H2IUcbYzpcBI,77SW9BnxLY8rJ0RciFqkHh,I Love You.,album,https://open.spotify.com/album/4xkM0BwLM9H2IUcbYzpcBI,Columbia,86,2013-04-22,day,11
6GzXN4CWv0p5jIMKRU0ZBZ,77SW9BnxLY8rJ0RciFqkHh,Fallen Star,single,https://open.spotify.com/album/6GzXN4CWv0p5jIMKRU0ZBZ,Original Sin,60,2021-10-01,day,1
6fABwONLawdFjkDpLx41j8,0hCNtLu0JehylgoiP8L4Gh,Pink Friday ... Roman Reloaded (Deluxe),album,https://open.spotify.com/album/6fABwONLawdFjkDpLx41j8,Nicki Minaj/Cash Money,69,2012-01-01,day,21
4cIAp0fnyPfICPqELp7LSH,0hCNtLu0JehylgoiP8L4Gh,Pink Friday (Deluxe Edition),album,https://open.spotify.com/album/4cIAp0fnyPfICPqELp7LSH,Nicki Minaj/Cash Money,50,2010-11-22,day,18
7aADdYLiK1z7GlMFr0UIZw,0hCNtLu0JehylgoiP8L4Gh,Pink Friday (Complete Edition),album,https://open.spotify.com/album/7aADdYLiK1z7GlMFr0UIZw,Nicki Minaj/Cash Money,73,2010-11-22,day,21
3LJhoYn4nnHmvPRO3ppbsl,0hCNtLu0JehylgoiP8L4Gh,Pink Friday,album,https://open.spotify.com/album/3LJhoYn4nnHmvPRO3ppbsl,Nicki Minaj/Cash Money,70,2010-01-01,day,13
71bR0ikZ38YGg6RDwhYiU2,0hCNtLu0JehylgoiP8L4Gh,FTCU (SLEEZEMIX),single,https://open.spotify.com/album/71bR0ikZ38YGg6RDwhYiU2,Republic Records,55,2024-04-19,day,2
5neOV0Pp5J3MY05E6oyaI5,0hCNtLu0JehylgoiP8L4Gh,Let Me Calm Down (Extended Version),single,https://open.spotify.com/album/5neOV0Pp5J3MY05E6oyaI5,Republic Records,39,2024-03-03,day,1
3b80v2noU4EEZmCefjinoO,0hCNtLu0JehylgoiP8L4Gh,Big Foot,single,https://open.spotify.com/album/3b80v2noU4EEZmCefjinoO,Republic Records,42,2024-01-29,day,2
7nTJnOZE2IYR4LJO1oeFR7,0hCNtLu0JehylgoiP8L4Gh,FTCU,single,https://open.spotify.com/album/7nTJnOZE2IYR4LJO1oeFR7,Republic Records,33,2023-12-08,day,5
5a4sJJ3qjn6hqRsvm0Veso,0du5cEVh5yTK9QJze8zA0C,Please Me,single,https://open.spotify.com/album/5a4sJJ3qjn6hqRsvm0Veso,Atlantic/KSR,71,2019-02-15,day,1
7mkyc2BUahNfo0orKzqNGB,0du5cEVh5yTK9QJze8zA0C,Wake Up in the Sky,single,https://open.spotify.com/album/7mkyc2BUahNfo0orKzqNGB,Guwop Enterprises/Atlantic,65,2018-09-14,day,1
5AVEtKtguEa8sqYhSj3zFW,0du5cEVh5yTK9QJze8zA0C,Finesse (Remix) [feat. Cardi B],single,https://open.spotify.com/album/5AVEtKtguEa8sqYhSj3zFW,Atlantic Records,45,2018-03-23,day,3
0yDiMZdbFwO5lGB9Dq5wlL,0du5cEVh5yTK9QJze8zA0C,Versace On The Floor (Bruno Mars vs. David Guetta),single,https://open.spotify.com/album/0yDiMZdbFwO5lGB9Dq5wlL,Atlantic Records,55,2017-06-27,day,1
1onK6XeDccA2NW6SlzQMNK,0du5cEVh5yTK9QJze8zA0C,24K Magic (R3hab Remix),single,https://open.spotify.com/album/1onK6XeDccA2NW6SlzQMNK,Atlantic Records,52,2017-05-26,day,1
1z4Zl2hcCiRyB4uIPeqEfr,0du5cEVh5yTK9QJze8zA0C,That's What I Like (feat. Gucci Mane) [Remix],single,https://open.spotify.com/album/1z4Zl2hcCiRyB4uIPeqEfr,Atlantic Records,41,2017-04-21,day,1
6LD3J50OxLEQbAB8ahoj1S,0du5cEVh5yTK9QJze8zA0C,That's What I Like (Alan Walker Remix),single,https://open.spotify.com/album/6LD3J50OxLEQbAB8ahoj1S,Atlantic Records,54,2017-04-20,day,1
2xclonI4faQWl6lhqecGM5,0du5cEVh5yTK9QJze8zA0C,That's What I Like (PARTYNEXTDOOR Remix),single,https://open.spotify.com/album/2xclonI4faQWl6lhqecGM5,Atlantic Records,39,2017-04-18,day,1
0219JhsyibMkftKsI94Mv1,0du5cEVh5yTK9QJze8zA0C,That's What I Like (BLVK JVCK Remix),single,https://open.spotify.com/album/0219JhsyibMkftKsI94Mv1,Atlantic Records,34,2017-04-18,day,1
3X801hUAmbUAHmatvmMhfA,0du5cEVh5yTK9QJze8zA0C,Versace on the Floor,single,https://open.spotify.com/album/3X801hUAmbUAHmatvmMhfA,Atlantic Records,46,2016-11-04,day,1
5EA4kogB3cZr2qykFlZDYV,0du5cEVh5yTK9QJze8zA0C,24K Magic,single,https://open.spotify.com/album/5EA4kogB3cZr2qykFlZDYV,Atlantic Records,51,2016-10-07,day,1
07OCQAUAQaZmKORKt2StFm,0du5cEVh5yTK9QJze8zA0C,Gorilla (feat. R. Kelly And Pharrell) [G-Mix],single,https://open.spotify.com/album/07OCQAUAQaZmKORKt2StFm,Atlantic Records,37,2013-11-12,day,1
5SGtrmYbIo0Dsg4kJ4qjM6,4gzpq5DPGxSnKTe4SA8HAU,Moon Music,album,https://open.spotify.com/album/5SGtrmYbIo0Dsg4kJ4qjM6,Parlophone UK,82,2024-10-04,day,10
