danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4
0.759,0.584,8,-6.655,1,0.06,0.0652,1.59e-06,0.16,0.374,127.138,audio_features,27UcQ6dAvQrgH9C880rCM3,spotify:track:27UcQ6dAvQrgH9C880rCM3,https://api.spotify.com/v1/tracks/27UcQ6dAvQrgH9C880rCM3,https://api.spotify.com/v1/audio-analysis/27UcQ6dAvQrgH9C880rCM3,186696,4
0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33e-06,0.113,0.642,101.04,audio_features,2tB9OFgAHjAds3cqquLlvp,spotify:track:2tB9OFgAHjAds3cqquLlvp,https://api.spotify.com/v1/tracks/2tB9OFgAHjAds3cqquLlvp,https://api.spotify.com/v1/audio-analysis/2tB9OFgAHjAds3cqquLlvp,159250,4
0.685,0.521,2,-8.285,1,0.0345,0.185,3.59e-06,0.111,0.578,115.885,audio_features,2WnAKZefdRHxtBEkRjFOHC,spotify:track:2WnAKZefdRHxtBEkRjFOHC,https://api.spotify.com/v1/tracks/2WnAKZefdRHxtBEkRjFOHC,https://api.spotify.com/v1/audio-analysis/2WnAKZefdRHxtBEkRjFOHC,190779,4
0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,audio_features,3S8jK1mGzQi24ilFb45DAZ,spotify:track:3S8jK1mGzQi24ilFb45DAZ,https://api.spotify.com/v1/tracks/3S8jK1mGzQi24ilFb45DAZ,https://api.spotify.com/v1/audio-analysis/3S8jK1mGzQi24ilFb45DAZ,149190,4
0.53,0.438,3,-7.564,1,0.0372,0.811,0.0,0.212,0.694,117.148,audio_features,5Py8zRKGkZvgHniVVtvNCN,spotify:track:5Py8zRKGkZvgHniVVtvNCN,https://api.spotify.com/v1/tracks/5Py8zRKGkZvgHniVVtvNCN,https://api.spotify.com/v1/audio-analysis/5Py8zRKGkZvgHniVVtvNCN,136907,4
0.761,0.443,4,-6.625,1,0.0448,0.525,1.83e-05,0.0751,0.626,138.995,audio_features,40qyPyljksBEqlNw5sW37T,spotify:track:40qyPyljksBEqlNw5sW37T,https://api.spotify.com/v1/tracks/40qyPyljksBEqlNw5sW37T,https://api.spotify.com/v1/audio-analysis/40qyPyljksBEqlNw5sW37T,168200,4
0.648,0.681,2,-8.389,0,0.0379,0.263,0.00761,0.0971,0.766,157.944,audio_features,2o9LAypwGH4ctV0i9boo6d,spotify:track:2o9LAypwGH4ctV0i9boo6d,https://api.spotify.com/v1/tracks/2o9LAypwGH4ctV0i9boo6d,https://api.spotify.com/v1/audio-analysis/2o9LAypwGH4ctV0i9boo6d,200773,4
0.806,0.546,9,-6.637,1,0.0579,0.298,0.0,0.102,0.875,147.988,audio_features,4umIPjkehX1r7uhmGvXiSV,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4
0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,audio_features,16wAOAZ2OkqoIDN7TpChjR,spotify:track:16wAOAZ2OkqoIDN7TpChjR,https://api.spotify.com/v1/tracks/16wAOAZ2OkqoIDN7TpChjR,https://api.spotify.com/v1/audio-analysis/16wAOAZ2OkqoIDN7TpChjR,208520,4
0.702,0.606,3,-6.843,1,0.0361,0.0741,0.0,0.129,0.595,75.016,audio_features,1b6tPXXCV2fSNtR3SKWUQA,spotify:track:1b6tPXXCV2fSNtR3SKWUQA,https://api.spotify.com/v1/tracks/1b6tPXXCV2fSNtR3SKWUQA,https://api.spotify.com/v1/audio-analysis/1b6tPXXCV2fSNtR3SKWUQA,195333,4
0.824,0.483,8,-5.746,0,0.08,0.538,1.49e-05,0.204,0.892,139.98,audio_features,2ZlCGeK30BLRNSPC832pNZ,spotify:track:2ZlCGeK30BLRNSPC832pNZ,https://api.spotify.com/v1/tracks/2ZlCGeK30BLRNSPC832pNZ,https://api.spotify.com/v1/audio-analysis/2ZlCGeK30BLRNSPC832pNZ,219933,4
0.774,0.603,11,-7.319,1,0.0591,0.44,4.37e-05,0.0869,0.977,149.982,audio_features,75nKBP8jQu681pTNCtrEnn,spotify:track:75nKBP8jQu681pTNCtrEnn,https://api.spotify.com/v1/tracks/75nKBP8jQu681pTNCtrEnn,https://api.spotify.com/v1/audio-analysis/75nKBP8jQu681pTNCtrEnn,179627,4
0.771,0.615,7,-4.681,1,0.101,0.00343,2.54e-06,0.104,0.29,129.967,audio_features,39nTNk5MfyiiRupTwn1iyC,spotify:track:39nTNk5MfyiiRupTwn1iyC,https://api.spotify.com/v1/tracks/39nTNk5MfyiiRupTwn1iyC,https://api.spotify.com/v1/audio-analysis/39nTNk5MfyiiRupTwn1iyC,178013,4
0.797,0.777,11,-6.112,0,0.0569,0.0273,2.87e-05,0.095,0.961,141.97,audio_features,1PnAx788sAvcI3ZxTlEyX8,spotify:track:1PnAx788sAvcI3ZxTlEyX8,https://api.spotify.com/v1/tracks/1PnAx788sAvcI3ZxTlEyX8,https://api.spotify.com/v1/audio-analysis/1PnAx788sAvcI3ZxTlEyX8,202720,4
0.833,0.507,6,-6.913,0,0.151,0.0499,5.33e-05,0.107,0.76,109.345,audio_features,5VwwpU7KsLhgfbMEecedhJ,spotify:track:5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/tracks/5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/audio-analysis/5VwwpU7KsLhgfbMEecedhJ,185427,5
0.465,0.493,4,-7.595,0,0.0659,0.49,0.0,0.127,0.458,127.314,audio_features,6PzOPrXx8tJEqace76yrv2,spotify:track:6PzOPrXx8tJEqace76yrv2,https://api.spotify.com/v1/tracks/6PzOPrXx8tJEqace76yrv2,https://api.spotify.com/v1/audio-analysis/6PzOPrXx8tJEqace76yrv2,176733,4
0.504,0.412,0,-7.766,1,0.0422,0.738,0.0,0.12,0.616,65.877,audio_features,521Os1SMlxmsoevsqyjNmJ,spotify:track:521Os1SMlxmsoevsqyjNmJ,https://api.spotify.com/v1/tracks/521Os1SMlxmsoevsqyjNmJ,https://api.spotify.com/v1/audio-analysis/521Os1SMlxmsoevsqyjNmJ,135493,4
0.454,0.316,8,-8.186,1,0.0368,0.608,0.0,0.151,0.454,190.105,audio_features,60brXKLTC15vK0av5gIldm,spotify:track:60brXKLTC15vK0av5gIldm,https://api.spotify.com/v1/tracks/60brXKLTC15vK0av5gIldm,https://api.spotify.com/v1/audio-analysis/60brXKLTC15vK0av5gIldm,170587,3
0.638,0.437,9,-6.959,1,0.0356,0.692,0.0,0.12,0.75,147.576,audio_features,2hLu8L8SNfCN4yKyPdX0h3,spotify:track:2hLu8L8SNfCN4yKyPdX0h3,https://api.spotify.com/v1/tracks/2hLu8L8SNfCN4yKyPdX0h3,https://api.spotify.com/v1/audio-analysis/2hLu8L8SNfCN4yKyPdX0h3,165120,4
0.494,0.304,9,-9.876,1,0.0328,0.683,0.0,0.187,0.291,110.754,audio_features,6VLkgf5YmLixsabdqiCVGU,spotify:track:6VLkgf5YmLixsabdqiCVGU,https://api.spotify.com/v1/tracks/6VLkgf5YmLixsabdqiCVGU,https://api.spotify.com/v1/audio-analysis/6VLkgf5YmLixsabdqiCVGU,149653,4
0.654,0.577,9,-5.71,0,0.0531,0.31,0.0,0.109,0.535,145.867,audio_features,2FBpJGt00G0h1q0RHuqaGO,spotify:track:2FBpJGt00G0h1q0RHuqaGO,https://api.spotify.com/v1/tracks/2FBpJGt00G0h1q0RHuqaGO,https://api.spotify.com/v1/audio-analysis/2FBpJGt00G0h1q0RHuqaGO,209213,4
0.389,0.256,0,-8.572,1,0.0334,0.88,2.69e-06,0.169,0.521,116.348,audio_features,2SnNaoNhMjC1WRMTWD8qTX,spotify:track:2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/tracks/2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/audio-analysis/2SnNaoNhMjC1WRMTWD8qTX,134347,4
0.401,0.608,9,-6.757,0,0.0578,0.0505,7.96e-05,0.183,0.0761,133.595,audio_features,0SNIAtRCPVVLoGEPcuHSIc,spotify:track:0SNIAtRCPVVLoGEPcuHSIc,https://api.spotify.com/v1/tracks/0SNIAtRCPVVLoGEPcuHSIc,https://api.spotify.com/v1/audio-analysis/0SNIAtRCPVVLoGEPcuHSIc,199947,3
0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,audio_features,4B0JvthVoAAuygILe3n4Bs,spotify:track:4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,205680,4
0.655,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.409,99.947,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.43,audio_features,50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,233720,4
0.561,0.797,4,-4.901,0,0.0588,0.132,0.0,0.0846,0.421,94.893,audio_features,61uyGDPJ06MkxJtHgPmuyO,spotify:track:61uyGDPJ06MkxJtHgPmuyO,https://api.spotify.com/v1/tracks/61uyGDPJ06MkxJtHgPmuyO,https://api.spotify.com/v1/audio-analysis/61uyGDPJ06MkxJtHgPmuyO,208120,4
0.647,0.596,1,-6.878,1,0.224,0.123,0.0,0.279,0.557,148.986,audio_features,23UV8pJEvRnAZd6ZAXBC0H,spotify:track:23UV8pJEvRnAZd6ZAXBC0H,https://api.spotify.com/v1/tracks/23UV8pJEvRnAZd6ZAXBC0H,https://api.spotify.com/v1/audio-analysis/23UV8pJEvRnAZd6ZAXBC0H,286853,3
0.636,0.499,2,-6.795,0,0.0309,0.0474,0.0,0.108,0.362,133.956,audio_features,5L9WFUodzACitS1TiGm7Mi,spotify:track:5L9WFUodzACitS1TiGm7Mi,https://api.spotify.com/v1/tracks/5L9WFUodzACitS1TiGm7Mi,https://api.spotify.com/v1/audio-analysis/5L9WFUodzACitS1TiGm7Mi,275040,4
0.523,0.809,1,-6.185,0,0.061,0.0823,1.22e-06,0.0971,0.211,127.12,audio_features,7E390nZTMqEbrNC1TmHd42,spotify:track:7E390nZTMqEbrNC1TmHd42,https://api.spotify.com/v1/tracks/7E390nZTMqEbrNC1TmHd42,https://api.spotify.com/v1/audio-analysis/7E390nZTMqEbrNC1TmHd42,244907,4
0.558,0.296,10,-9.18,1,0.0426,0.907,0.0,0.108,0.463,76.04,audio_features,4yWCzA44dQyp0SoeM81bUb,spotify:track:4yWCzA44dQyp0SoeM81bUb,https://api.spotify.com/v1/tracks/4yWCzA44dQyp0SoeM81bUb,https://api.spotify.com/v1/audio-analysis/4yWCzA44dQyp0SoeM81bUb,234787,4
0.432,0.741,7,-5.057,1,0.0619,0.0342,6.42e-06,0.139,0.192,139.421,audio_features,0n8ob8S72lvznoVfiwz4qL,spotify:track:0n8ob8S72lvznoVfiwz4qL,https://api.spotify.com/v1/tracks/0n8ob8S72lvznoVfiwz4qL,https://api.spotify.com/v1/audio-analysis/0n8ob8S72lvznoVfiwz4qL,242520,4
0.631,0.884,11,-4.702,0,0.316,0.0128,0.0,0.193,0.33,127.04,audio_features,7sK3nu6yk8urQ44ouEB7Au,spotify:track:7sK3nu6yk8urQ44ouEB7Au,https://api.spotify.com/v1/tracks/7sK3nu6yk8urQ44ouEB7Au,https://api.spotify.com/v1/audio-analysis/7sK3nu6yk8urQ44ouEB7Au,223333,4
0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.021,audio_features,2IjyFRCRn8x1bEquOM3vxg,spotify:track:2IjyFRCRn8x1bEquOM3vxg,https://api.spotify.com/v1/tracks/2IjyFRCRn8x1bEquOM3vxg,https://api.spotify.com/v1/audio-analysis/2IjyFRCRn8x1bEquOM3vxg,210160,4
0.74,0.78,7,-6.204,0,0.0692,0.022,0.0,0.32,0.862,113.019,audio_features,6gcA4zzG6FnMEgPSDKbAMs,spotify:track:6gcA4zzG6FnMEgPSDKbAMs,https://api.spotify.com/v1/tracks/6gcA4zzG6FnMEgPSDKbAMs,https://api.spotify.com/v1/audio-analysis/6gcA4zzG6FnMEgPSDKbAMs,199227,4
0.687,0.705,9,-8.453,0,0.0515,0.0339,0.0,0.164,0.45,110.043,audio_features,4AMnUGvZUVJgDuY7rOPzUZ,spotify:track:4AMnUGvZUVJgDuY7rOPzUZ,https://api.spotify.com/v1/tracks/4AMnUGvZUVJgDuY7rOPzUZ,https://api.spotify.com/v1/audio-analysis/4AMnUGvZUVJgDuY7rOPzUZ,238133,4
0.587,0.772,10,-3.883,0,0.258,0.255,0.0,0.137,0.661,78.717,audio_features,1m6FkAtWVloxIRHKl7pBDP,spotify:track:1m6FkAtWVloxIRHKl7pBDP,https://api.spotify.com/v1/tracks/1m6FkAtWVloxIRHKl7pBDP,https://api.spotify.com/v1/audio-analysis/1m6FkAtWVloxIRHKl7pBDP,202960,4
0.513,0.494,7,-8.16,0,0.206,0.0949,0.0,0.124,0.493,76.0,audio_features,00IH8ZjI9ZGB51WRX1Oesj,spotify:track:00IH8ZjI9ZGB51WRX1Oesj,https://api.spotify.com/v1/tracks/00IH8ZjI9ZGB51WRX1Oesj,https://api.spotify.com/v1/audio-analysis/00IH8ZjI9ZGB51WRX1Oesj,203613,3
0.498,0.701,5,-7.496,0,0.0721,0.502,3.59e-05,0.238,0.507,97.166,audio_features,4kP50JQmyFrl9pLSmnFPZr,spotify:track:4kP50JQmyFrl9pLSmnFPZr,https://api.spotify.com/v1/tracks/4kP50JQmyFrl9pLSmnFPZr,https://api.spotify.com/v1/audio-analysis/4kP50JQmyFrl9pLSmnFPZr,231413,4
0.772,0.358,8,-10.634,1,0.0438,0.794,0.0,0.104,0.759,124.926,audio_features,5YNf9s8WE3iF33YaFNrgpa,spotify:track:5YNf9s8WE3iF33YaFNrgpa,https://api.spotify.com/v1/tracks/5YNf9s8WE3iF33YaFNrgpa,https://api.spotify.com/v1/audio-analysis/5YNf9s8WE3iF33YaFNrgpa,203800,4
0.568,0.517,6,-7.316,0,0.0894,0.146,0.0,0.343,0.578,104.441,audio_features,2GCKWEsbb0Xo1oodTOKVi1,spotify:track:2GCKWEsbb0Xo1oodTOKVi1,https://api.spotify.com/v1/tracks/2GCKWEsbb0Xo1oodTOKVi1,https://api.spotify.com/v1/audio-analysis/2GCKWEsbb0Xo1oodTOKVi1,262840,4
0.698,0.509,1,-5.798,1,0.0503,0.00535,0.0,0.0703,0.143,129.865,audio_features,6CLVh9sekZ1p2G8Tfhhj8h,spotify:track:6CLVh9sekZ1p2G8Tfhhj8h,https://api.spotify.com/v1/tracks/6CLVh9sekZ1p2G8Tfhhj8h,https://api.spotify.com/v1/audio-analysis/6CLVh9sekZ1p2G8Tfhhj8h,191173,4
0.565,0.612,10,-5.795,0,0.169,0.28,0.0,0.105,0.487,117.696,audio_features,71g1UlX2OtS9axwBIBa5Zm,spotify:track:71g1UlX2OtS9axwBIBa5Zm,https://api.spotify.com/v1/tracks/71g1UlX2OtS9axwBIBa5Zm,https://api.spotify.com/v1/audio-analysis/71g1UlX2OtS9axwBIBa5Zm,254213,4
0.669,0.527,6,-5.048,0,0.0812,0.014,0.0,0.338,0.238,130.271,audio_features,6pFqCPdvm6C9IHbJrEu8aG,spotify:track:6pFqCPdvm6C9IHbJrEu8aG,https://api.spotify.com/v1/tracks/6pFqCPdvm6C9IHbJrEu8aG,https://api.spotify.com/v1/audio-analysis/6pFqCPdvm6C9IHbJrEu8aG,182373,4
0.676,0.509,11,-6.838,0,0.0423,0.0221,0.0,0.221,0.313,81.981,audio_features,4VAngYbLewVFpcLR9FpYfR,spotify:track:4VAngYbLewVFpcLR9FpYfR,https://api.spotify.com/v1/tracks/4VAngYbLewVFpcLR9FpYfR,https://api.spotify.com/v1/audio-analysis/4VAngYbLewVFpcLR9FpYfR,145680,4
0.696,0.419,9,-8.198,1,0.0256,0.018,0.000818,0.211,0.353,96.482,audio_features,3JNEXPTnSxqlxNqhTW61D2,spotify:track:3JNEXPTnSxqlxNqhTW61D2,https://api.spotify.com/v1/tracks/3JNEXPTnSxqlxNqhTW61D2,https://api.spotify.com/v1/audio-analysis/3JNEXPTnSxqlxNqhTW61D2,182747,4
0.464,0.494,4,-6.813,0,0.0364,0.837,0.0,0.434,0.456,123.247,audio_features,2GxCTEXhba060skpicYxTk,spotify:track:2GxCTEXhba060skpicYxTk,https://api.spotify.com/v1/tracks/2GxCTEXhba060skpicYxTk,https://api.spotify.com/v1/audio-analysis/2GxCTEXhba060skpicYxTk,317200,4
0.705,0.865,5,-4.076,0,0.0712,0.0136,0.0,0.179,0.585,97.969,audio_features,18ws4dUbhpoGB7Uv7U89yp,spotify:track:18ws4dUbhpoGB7Uv7U89yp,https://api.spotify.com/v1/tracks/18ws4dUbhpoGB7Uv7U89yp,https://api.spotify.com/v1/audio-analysis/18ws4dUbhpoGB7Uv7U89yp,201613,4
0.407,0.34,6,-9.018,0,0.0492,0.594,0.0,0.188,0.0775,129.505,audio_features,5cn4RhNZPPjt0onhqUMEfa,spotify:track:5cn4RhNZPPjt0onhqUMEfa,https://api.spotify.com/v1/tracks/5cn4RhNZPPjt0onhqUMEfa,https://api.spotify.com/v1/audio-analysis/5cn4RhNZPPjt0onhqUMEfa,167320,3
0.741,0.565,5,-5.448,0,0.108,0.114,0.0,0.205,0.892,134.122,audio_features,3JsydWaf2Ev4ehaLUjj3SY,spotify:track:3JsydWaf2Ev4ehaLUjj3SY,https://api.spotify.com/v1/tracks/3JsydWaf2Ev4ehaLUjj3SY,https://api.spotify.com/v1/audio-analysis/3JsydWaf2Ev4ehaLUjj3SY,248133,4
0.436,0.556,1,-6.54,1,0.114,0.292,0.0,0.111,0.423,114.896,audio_features,3MptiayBkOJblyC8geSXPE,spotify:track:3MptiayBkOJblyC8geSXPE,https://api.spotify.com/v1/tracks/3MptiayBkOJblyC8geSXPE,https://api.spotify.com/v1/audio-analysis/3MptiayBkOJblyC8geSXPE,242813,3
0.552,0.771,4,-6.233,0,0.129,0.154,0.0,0.19,0.46,72.566,audio_features,0jX97Hk6L8ImeVdTTWXZ2D,spotify:track:0jX97Hk6L8ImeVdTTWXZ2D,https://api.spotify.com/v1/tracks/0jX97Hk6L8ImeVdTTWXZ2D,https://api.spotify.com/v1/audio-analysis/0jX97Hk6L8ImeVdTTWXZ2D,251480,4
0.556,0.764,6,-3.979,0,0.0818,0.0228,0.0,0.435,0.362,128.37,audio_features,1p5M91qghUkzS4gwuMM22B,spotify:track:1p5M91qghUkzS4gwuMM22B,https://api.spotify.com/v1/tracks/1p5M91qghUkzS4gwuMM22B,https://api.spotify.com/v1/audio-analysis/1p5M91qghUkzS4gwuMM22B,208533,4
0.428,0.666,6,-6.241,0,0.0544,0.0313,0.0,0.0781,0.219,118.697,audio_features,3wyrAqvuBzF3iCRzKkiTS5,spotify:track:3wyrAqvuBzF3iCRzKkiTS5,https://api.spotify.com/v1/tracks/3wyrAqvuBzF3iCRzKkiTS5,https://api.spotify.com/v1/audio-analysis/3wyrAqvuBzF3iCRzKkiTS5,240533,5
0.642,0.718,5,-6.954,0,0.056,0.0123,0.0,0.0854,0.509,122.973,audio_features,5qHcOrOMSznBWzR8Xy1WYZ,spotify:track:5qHcOrOMSznBWzR8Xy1WYZ,https://api.spotify.com/v1/tracks/5qHcOrOMSznBWzR8Xy1WYZ,https://api.spotify.com/v1/audio-analysis/5qHcOrOMSznBWzR8Xy1WYZ,223867,4
0.341,0.666,4,-5.733,0,0.0653,0.482,0.0,0.194,0.36,121.677,audio_features,2GBgiuXwY1KzJMA0gSAr9J,spotify:track:2GBgiuXwY1KzJMA0gSAr9J,https://api.spotify.com/v1/tracks/2GBgiuXwY1KzJMA0gSAr9J,https://api.spotify.com/v1/audio-analysis/2GBgiuXwY1KzJMA0gSAr9J,219347,4
0.752,0.292,9,-8.967,0,0.0928,0.843,0.0,0.1,0.621,89.831,audio_features,3ZsOYk34IQMrH4B1PBdofL,spotify:track:3ZsOYk34IQMrH4B1PBdofL,https://api.spotify.com/v1/tracks/3ZsOYk34IQMrH4B1PBdofL,https://api.spotify.com/v1/audio-analysis/3ZsOYk34IQMrH4B1PBdofL,187680,4
0.549,0.307,11,-9.171,0,0.0351,0.776,0.0,0.0871,0.428,135.57,audio_features,1kN9UiyOSRVCrSc49ft0lp,spotify:track:1kN9UiyOSRVCrSc49ft0lp,https://api.spotify.com/v1/tracks/1kN9UiyOSRVCrSc49ft0lp,https://api.spotify.com/v1/audio-analysis/1kN9UiyOSRVCrSc49ft0lp,221693,4
0.689,0.302,10,-8.441,1,0.0326,0.734,0.0,0.13,0.699,127.634,audio_features,4nTWserD4pdou0yCPeW8Cv,spotify:track:4nTWserD4pdou0yCPeW8Cv,https://api.spotify.com/v1/tracks/4nTWserD4pdou0yCPeW8Cv,https://api.spotify.com/v1/audio-analysis/4nTWserD4pdou0yCPeW8Cv,144693,4
0.612,0.428,8,-8.52,0,0.0292,0.752,0.0,0.0921,0.685,123.813,audio_features,7ej2KATDNa2Wij1TQZJeq7,spotify:track:7ej2KATDNa2Wij1TQZJeq7,https://api.spotify.com/v1/tracks/7ej2KATDNa2Wij1TQZJeq7,https://api.spotify.com/v1/audio-analysis/7ej2KATDNa2Wij1TQZJeq7,215813,4
0.57,0.341,6,-9.842,1,0.0345,0.789,0.0,0.17,0.715,125.468,audio_features,4JUaBY6fOVvzaqSJVuhrrD,spotify:track:4JUaBY6fOVvzaqSJVuhrrD,https://api.spotify.com/v1/tracks/4JUaBY6fOVvzaqSJVuhrrD,https://api.spotify.com/v1/audio-analysis/4JUaBY6fOVvzaqSJVuhrrD,179373,4
0.392,0.253,9,-10.955,1,0.0328,0.916,0.0,0.208,0.444,103.837,audio_features,7omCJ8LK58BHemymKeNwww,spotify:track:7omCJ8LK58BHemymKeNwww,https://api.spotify.com/v1/tracks/7omCJ8LK58BHemymKeNwww,https://api.spotify.com/v1/audio-analysis/7omCJ8LK58BHemymKeNwww,210347,4
0.654,0.345,2,-8.686,0,0.0429,0.616,0.0,0.214,0.717,119.539,audio_features,4YYrWBHabLZEDMcmr6Vn00,spotify:track:4YYrWBHabLZEDMcmr6Vn00,https://api.spotify.com/v1/tracks/4YYrWBHabLZEDMcmr6Vn00,https://api.spotify.com/v1/audio-analysis/4YYrWBHabLZEDMcmr6Vn00,156173,4
0.465,0.366,8,-6.821,1,0.0341,0.826,0.0,0.111,0.629,100.93,audio_features,35wOifvruCwCJaYblqIflV,spotify:track:35wOifvruCwCJaYblqIflV,https://api.spotify.com/v1/tracks/35wOifvruCwCJaYblqIflV,https://api.spotify.com/v1/audio-analysis/35wOifvruCwCJaYblqIflV,220973,4
0.783,0.375,10,-9.59,0,0.0328,0.708,0.124,0.0933,0.742,109.954,audio_features,3L7GqCjU0FHXuzhLskcKAL,spotify:track:3L7GqCjU0FHXuzhLskcKAL,https://api.spotify.com/v1/tracks/3L7GqCjU0FHXuzhLskcKAL,https://api.spotify.com/v1/audio-analysis/3L7GqCjU0FHXuzhLskcKAL,224107,4
0.708,0.649,9,-7.174,1,0.0878,0.455,0.0,0.204,0.578,87.999,audio_features,57riAzioKDOxYyGGzgUnZQ,spotify:track:57riAzioKDOxYyGGzgUnZQ,https://api.spotify.com/v1/tracks/57riAzioKDOxYyGGzgUnZQ,https://api.spotify.com/v1/audio-analysis/57riAzioKDOxYyGGzgUnZQ,227360,4
0.546,0.155,0,-14.378,1,0.0428,0.987,6.02e-05,0.18,0.512,72.331,audio_features,30Co9eN7JHPf1i2wEyVSMJ,spotify:track:30Co9eN7JHPf1i2wEyVSMJ,https://api.spotify.com/v1/tracks/30Co9eN7JHPf1i2wEyVSMJ,https://api.spotify.com/v1/audio-analysis/30Co9eN7JHPf1i2wEyVSMJ,199800,4
0.689,0.816,3,-3.951,0,0.178,0.0188,2.42e-06,0.181,0.776,127.972,audio_features,1Mg8vLBYwizu7AuhYQO64V,spotify:track:1Mg8vLBYwizu7AuhYQO64V,https://api.spotify.com/v1/tracks/1Mg8vLBYwizu7AuhYQO64V,https://api.spotify.com/v1/audio-analysis/1Mg8vLBYwizu7AuhYQO64V,244547,4
0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,audio_features,2L7rZWg9RLxIwnysmxm4xk,spotify:track:2L7rZWg9RLxIwnysmxm4xk,https://api.spotify.com/v1/tracks/2L7rZWg9RLxIwnysmxm4xk,https://api.spotify.com/v1/audio-analysis/2L7rZWg9RLxIwnysmxm4xk,171333,4
0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,audio_features,0pwYLVXVknPSGUQb39cePC,spotify:track:0pwYLVXVknPSGUQb39cePC,https://api.spotify.com/v1/tracks/0pwYLVXVknPSGUQb39cePC,https://api.spotify.com/v1/audio-analysis/0pwYLVXVknPSGUQb39cePC,229467,4
0.324,0.541,3,-6.665,1,0.0415,0.353,0.0,0.35,0.364,85.036,audio_features,5uDuOnjJ0MrfJxvEHPpJap,spotify:track:5uDuOnjJ0MrfJxvEHPpJap,https://api.spotify.com/v1/tracks/5uDuOnjJ0MrfJxvEHPpJap,https://api.spotify.com/v1/audio-analysis/5uDuOnjJ0MrfJxvEHPpJap,234680,4
0.663,0.705,6,-6.648,1,0.0349,0.00105,0.00237,0.232,0.459,126.043,audio_features,41bV7zvmTbAPinmY1pG4xN,spotify:track:41bV7zvmTbAPinmY1pG4xN,https://api.spotify.com/v1/tracks/41bV7zvmTbAPinmY1pG4xN,https://api.spotify.com/v1/audio-analysis/41bV7zvmTbAPinmY1pG4xN,220893,4
0.642,0.57,1,-4.966,1,0.0421,0.0235,0.0,0.329,0.731,92.042,audio_features,7vjtAU3Ns1AT4dRa0voHBJ,spotify:track:7vjtAU3Ns1AT4dRa0voHBJ,https://api.spotify.com/v1/tracks/7vjtAU3Ns1AT4dRa0voHBJ,https://api.spotify.com/v1/audio-analysis/7vjtAU3Ns1AT4dRa0voHBJ,204187,4
0.607,0.754,11,-4.321,1,0.0412,0.259,0.0,0.111,0.606,82.995,audio_features,7zMMgJ8cSCg4iPuoxWtTyL,spotify:track:7zMMgJ8cSCg4iPuoxWtTyL,https://api.spotify.com/v1/tracks/7zMMgJ8cSCg4iPuoxWtTyL,https://api.spotify.com/v1/audio-analysis/7zMMgJ8cSCg4iPuoxWtTyL,248387,4
0.568,0.877,7,-5.094,1,0.0924,0.0309,4.4e-06,0.213,0.738,171.723,audio_features,23taOWrpWaAtU8rVN7hiNu,spotify:track:23taOWrpWaAtU8rVN7hiNu,https://api.spotify.com/v1/tracks/23taOWrpWaAtU8rVN7hiNu,https://api.spotify.com/v1/audio-analysis/23taOWrpWaAtU8rVN7hiNu,237293,4
